Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_061.jpg;-9.001257;1;0;4.712955;133.0196;108.2905;1.479995;134.5267;0.0003995926
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_127.jpg;-11.99974;1;0;4.756809;132.8241;108.4975;1.433061;133.227;359.9359
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_194.jpg;-12.00505;1;0;4.785992;132.5713;108.781;1.220114;130.9131;359.7632
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_261.jpg;-8.996037;1;0;4.821799;132.3869;108.9992;0.9792312;129.2998;359.5773
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_327.jpg;-6.002591;1;0;4.866637;132.2062;109.222;0.697041;128.0104;359.3602
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_394.jpg;-3.002669;1;0;4.900319;131.969;109.5252;0.2855078;126.88;359.0785
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_461.jpg;-0.00197947;1;0;4.933763;131.7922;109.7569;-0.002943118;126.4927;358.8942
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_527.jpg;0;1;0;4.972024;131.6122;109.9928;359.8997;126.4283;358.856
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_594.jpg;0;1;0;5.006855;131.3693;110.3134;0.004453097;126.4658;358.9654
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_661.jpg;0;1;0;5.011575;131.1882;110.5562;0.1316314;126.4746;359.0493
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_727.jpg;0;1;0;5.011731;131.0071;110.7992;0.2627385;126.493;359.1705
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_794.jpg;0;1;0;5.011553;130.7656;111.1241;0.4895773;126.5128;359.3466
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_861.jpg;0;1;0;5.011576;130.5841;111.3683;0.6906003;126.5337;359.4904
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_927.jpg;0;1;0;5.015193;130.4022;111.6128;0.9196199;126.5566;359.6376
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_55_994.jpg;0;1;0;5.008979;130.1592;111.9387;1.241346;126.5989;359.8428
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_061.jpg;0;1;0;5.018047;129.9765;112.1833;1.482276;126.625;-0.005396053
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_127.jpg;0;1;0;5.012069;129.7977;112.4267;1.568628;126.6014;-0.00436506
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_194.jpg;0;1;0;5.065353;129.5632;112.7459;1.35481;126.5447;-0.0008212129
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_261.jpg;0;1;0;5.001459;129.3861;112.9871;1.267064;126.5229;-0.001222449
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_327.jpg;0;1;0;5.013607;129.2087;113.2287;1.210301;126.4988;-0.001271633
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_394.jpg;0;1;0;5.005748;128.9718;113.5516;1.179469;126.4847;-0.002017921
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_461.jpg;0;1;0;5.016824;128.7938;113.7943;1.186555;126.4588;-0.001170561
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_527.jpg;0;1;0;5.003628;128.6154;114.0376;1.219236;126.4251;-0.001194966
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_594.jpg;0;1;0;5.015287;128.3781;114.3617;1.271905;126.3976;-0.001277053
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_661.jpg;0;1;0;5.017478;128.1997;114.6055;1.334466;126.3695;-0.001489065
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_727.jpg;0;1;0;5.015783;128.0217;114.8491;1.392912;126.3365;-0.001445412
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_794.jpg;0;1;0;5.016897;127.7843;115.1746;1.48583;126.2961;-0.00169459
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_861.jpg;0;1;0;4.998161;127.6072;115.4179;1.499081;126.2506;-0.004137656
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_927.jpg;0;1;0;4.976569;127.431;115.6603;1.445079;126.2129;-0.001427056
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_56_995.jpg;0;1;0;5.010297;127.1957;115.9845;1.411504;126.1639;-0.001290444
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_060.jpg;0;1;0;5.017092;127.019;116.2283;1.411519;126.1432;-0.00184383
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_127.jpg;0;1;0;4.994296;126.8427;116.4719;1.416014;126.0804;-0.001527147
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_194.jpg;0;1;0;5.016016;126.6074;116.7977;1.449888;126.0413;-0.001757282
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_261.jpg;0;1;0;4.999696;126.4314;117.0417;1.474598;125.9685;-0.0001387308
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_327.jpg;0;1;0;5.013941;126.2552;117.2865;1.514594;125.931;-0.00147992
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_394.jpg;0;1;0;5.006636;126.0221;117.6111;1.437007;125.8922;-0.001475545
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_461.jpg;0;1;0;5.010423;125.8473;117.8548;1.382921;125.8553;-0.001308015
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_527.jpg;0;1;0;5.008448;125.6723;118.099;1.35308;125.8239;-0.001442666
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_594.jpg;0;1;0;5.022624;125.4392;118.4249;1.338615;125.7657;-0.001309433
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_661.jpg;0;1;0;5.014187;125.2641;118.67;1.353404;125.7356;-0.001466632
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_727.jpg;-3.006316;1;0;5.021301;125.0898;118.9155;1.375358;125.5669;-0.0004018429
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_794.jpg;-5.999941;1;0;5.014255;124.8598;119.2454;1.424856;124.9123;-0.0005979598
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_861.jpg;-6.001335;1;0;5.004469;124.6901;119.4944;1.461918;124.1229;-0.0006677883
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_927.jpg;-3.003527;1;0;5.014525;124.5221;119.745;1.505553;123.4651;359.9788
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_57_994.jpg;0;1;0;5.0192;124.2993;120.0788;1.498114;122.9502;-0.003563882
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_061.jpg;0;1;0;4.973763;124.1337;120.3289;1.48641;123.1268;359.9922
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_127.jpg;0;1;0;5.019671;123.9678;120.5799;1.498341;123.1749;359.9908
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_194.jpg;0;1;0;5.01265;123.7474;120.9143;1.471586;123.119;-0.00529405
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_261.jpg;0;1;0;5.013679;123.5826;121.1658;1.45376;123.1273;-0.004962288
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_327.jpg;0;1;0;5.0198;123.4182;121.4174;1.446497;123.1401;-0.004661168
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_394.jpg;0;1;0;4.981655;123.1989;121.7533;1.458249;123.1627;-0.003847443
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_461.jpg;0;1;0;5.009171;123.0344;122.0057;1.480418;123.158;-0.00336016
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_527.jpg;0;1;0;4.999796;122.8698;122.2587;1.517785;123.1258;-0.002428451
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_594.jpg;0;1;0;5.020964;122.6521;122.5947;1.482166;123.0042;-0.00143981
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_661.jpg;0;1;0;5.014155;122.489;122.8475;1.476756;122.9764;-0.001883757
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_727.jpg;0;1;0;5.019318;122.3262;123.1004;1.479394;122.9175;-0.0006435329
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_794.jpg;0;1;0;4.987329;122.1095;123.4384;1.500823;122.8285;-0.001869045
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_860.jpg;-3.000469;1;0;5.009345;121.9484;123.6919;1.477252;122.6364;-0.003543858
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_927.jpg;-5.991347;1;0;4.978641;121.79;123.9455;1.386107;122.1676;0.0001620776
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_58_994.jpg;-5.981364;1;0;5.009526;121.5822;124.2871;1.311276;121.135;-0.001636446
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_060.jpg;-2.98157;1;0;5.017984;121.4279;124.5451;1.289274;120.5013;359.9762
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_127.jpg;0;1;0;5.014446;121.2748;124.8035;1.27306;120.1986;359.9359
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_194.jpg;0;1;0;5.018358;121.0708;125.1492;1.289962;120.0977;359.8855
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_261.jpg;0;1;0;4.991973;120.9181;125.4085;1.305965;120.1162;359.8594
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_327.jpg;0;1;0;5.01835;120.7651;125.6676;1.319664;120.149;359.8753
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_394.jpg;0;1;0;4.992445;120.5611;126.0129;1.318344;120.2045;359.9559
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_461.jpg;0;1;0;5.007913;120.4085;126.2725;1.341169;120.2412;-0.005356949
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_527.jpg;0;1;0;4.99438;120.2564;126.5327;1.37392;120.2576;-0.004775382
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_594.jpg;0;1;0;5.008171;120.0536;126.88;1.434022;120.2641;-0.004056989
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_661.jpg;-2.995512;1;0;5.022583;119.9025;127.1412;1.483127;120.108;-0.003214787
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_727.jpg;-5.99508;1;0;5.008397;119.7536;127.4026;1.485038;119.6495;-0.004643767
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_794.jpg;-8.999911;1;0;4.973029;119.5613;127.7524;1.393057;118.489;359.9808
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_861.jpg;-6.012182;1;0;5.009234;119.4213;128.0176;1.344904;117.5464;359.8898
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_927.jpg;-3.007894;1;0;5.00315;119.2831;128.2837;1.276926;116.8217;359.8004
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_53_59_994.jpg;-0.0098598;1;0;5.014498;119.1017;128.6375;1.101031;116.2914;359.7387
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_060.jpg;0;1;0;5.017922;118.967;128.9051;1.02228;116.2306;359.664
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_127.jpg;0;1;0;4.990911;118.8329;129.1728;0.9620686;116.206;359.6049
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_193.jpg;0;1;0;5.020328;118.6987;129.4413;0.9385065;116.2348;359.5637
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_261.jpg;0;1;0;5.019569;118.5192;129.7996;0.9170855;116.2958;359.5845
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_327.jpg;0;1;0;5.001741;118.3843;130.0693;0.9439803;116.308;359.6194
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_394.jpg;0;1;0;5.012963;118.2046;130.4283;1.002107;116.406;359.6911
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_461.jpg;0;1;0;5.021137;118.0691;130.6984;1.078441;116.4529;359.7644
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_527.jpg;0;1;0;5.005546;117.9331;130.9688;1.181872;116.4879;359.8484
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_594.jpg;0;1;0;5.016937;117.7513;131.329;1.327211;116.5617;359.9843
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_661.jpg;0;1;0;5.01904;117.6161;131.6004;1.446276;116.5535;-0.002812372
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_727.jpg;0;1;0;5.014177;117.4816;131.8711;1.544472;116.5538;-0.002579467
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_794.jpg;-2.999611;1;0;5.012444;117.3063;132.2275;1.353832;116.2838;0.0001512669
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_861.jpg;-6.000123;1;0;5.000955;117.1771;132.4968;1.245635;115.7712;-0.0006041876
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_927.jpg;-8.998741;1;0;5.008497;117.0506;132.7684;1.171585;114.9257;359.986
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_00_994.jpg;-11.99295;1;0;5.023802;116.8913;133.1344;1.084596;113.2384;359.7898
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_061.jpg;-12.00173;1;0;5.013889;116.7792;133.4116;0.9994552;111.6279;359.5453
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_127.jpg;-9.000678;1;0;5.008745;116.6717;133.6874;0.7525913;110.021;359.3936
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_194.jpg;-6.002285;1;0;5.01278;116.5391;134.0583;0.366798;108.2879;359.117
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_261.jpg;-3.002041;1;0;5.01123;116.4453;134.3382;0.06909157;107.467;358.8977
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_327.jpg;-0.001217723;1;0;5.011033;116.3526;134.62;359.8575;107.0716;358.7968
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_394.jpg;0;1;0;5.004963;116.2272;135.0028;359.964;107.0031;358.9587
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_461.jpg;0;1;0;5.011883;116.1365;135.2922;0.1058384;106.9747;359.0477
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_527.jpg;0;1;0;5.011296;116.0468;135.5818;0.2558154;106.977;359.1512
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_594.jpg;0;1;0;5.012146;115.9274;135.9687;0.4847807;106.9924;359.3212
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_661.jpg;0;1;0;5.011587;115.8378;136.2595;0.6864892;107.0113;359.4586
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_727.jpg;0;1;0;5.007651;115.748;136.5508;0.9199568;107.0265;359.6026
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_794.jpg;0;1;0;5.015522;115.6277;136.9389;1.219599;107.0586;359.8233
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_861.jpg;0;1;0;4.997194;115.5374;137.2297;1.435056;107.1271;359.9932
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_927.jpg;0;1;0;5.019032;115.4498;137.5202;1.586389;107.0948;-0.003825438
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_01_995.jpg;0;1;0;5.003808;115.3356;137.8989;1.323229;107.0598;-0.0005321763
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_061.jpg;0;1;0;4.986647;115.2497;138.1839;1.186032;107.0274;-0.000830366
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_127.jpg;0;1;0;5.010771;115.1633;138.4703;1.090331;106.9922;-0.0009507156
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_194.jpg;0;1;0;5.015049;115.0478;138.8534;1.027803;106.9368;-0.0005655293
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_261.jpg;0;1;0;4.99969;114.9613;139.1405;1.007935;107.039;-0.003674517
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_327.jpg;0;1;0;5.0147;114.8743;139.4287;1.027735;107.02;-0.0009446124
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_394.jpg;0;1;0;5.001368;114.7581;139.8134;1.087063;107.0273;-0.002384245
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_461.jpg;0;1;0;5.0127;114.6707;140.1024;1.152284;107.0052;-0.001167812
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_527.jpg;0;1;0;5.002242;114.5833;140.392;1.236108;106.966;-0.001072362
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_594.jpg;0;1;0;5.014237;114.4671;140.7775;1.339856;106.9553;-0.001354642
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_660.jpg;0;1;0;5.017586;114.3799;141.0673;1.431369;106.9234;-0.001509062
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_727.jpg;0;1;0;5.016062;114.2931;141.3567;1.510952;106.8947;-0.001561495
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_794.jpg;0;1;0;5.009898;114.1784;141.7402;1.478463;106.8387;-0.00112366
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_860.jpg;0;1;0;5.009331;114.0926;142.028;1.452647;106.8017;-0.001406991
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_927.jpg;0;1;0;5.008461;114.0069;142.3164;1.443932;106.7719;-0.001607659
